GEOID,median_age,total_pop,total_pop_white,total_pop_black,access_to_vehicle,hh_total,total_no_bachelor,median_hh_income,SNAP_hh,NAME,state,county,tract,area_sqkm,pct_no_bachelor,pct_black,pct_white,pct_SNAP,geometry,k4cls
13121010400,37.5,8290.0,3877.0,3970.0,2815.0,8290.0,107.0,50294.0,2662.0,"Census Tract 104, Fulton County, Georgia",13,121,010400,185.11712351811482,0.012907117008443908,0.47889022919179736,0.46767189384800967,0.32110977080820263,"POLYGON ((-9445524.810000001 3963415.14, -9445427.07 3963527.15, -9445382.09 3963620.35, -9445155.890000001 3963728.76, -9444979.560000001 3963779.37, -9444822.710000001 3963821.56, -9444461.59 3963838.78, -9444160.359999999 3963762.94, -9443755.050000001 3963624.49, -9443351.74 3963581.76, -9442966.460000001 3963639.71, -9442804.6 3963733.57, -9442743.27 3963774.56, -9442454.84 3963967.63, -9442118.1 3964176.99, -9441905.359999999 3964323.06, -9441659.35 3964563.67, -9441568.960000001 3964689.85, -9441531.66 3964854.36, -9441580.529999999 3965151.34, -9441751.630000001 3965445.65, -9442230.859999999 3965950.69, -9442354.869999999 3966153.68, -9442508.83 3966557.92, -9442662 3967010.53, -9442842.67 3967312.5, -9442960.119999999 3967442.19, -9443144.35 3967533.81, -9443300.640000001 3967631.57, -9443415.08 3967742.03, -9443492.449999999 3967904.71, -9443521.83 3968144.33, -9443469.960000001 3968359.51, -9443361.42 3968571.75, -9443304.539999999 3968661.51, -9443169.619999999 3968750.61, -9443039.380000001 3968884.85, -9442974.810000001 3969000.53, -9442936.85 3969127.29, -9442926.939999999 3969328.87, -9442904.01 3969465.79, -9442894.220000001 3969523.76, -9442876.289999999 3969630.23, -9442800.710000001 3969947.5, -9442696.289999999 3970166.32, -9442614.02 3970323.82, -9442520.630000001 3970432.7, -9442374.58 3970546.26, -9442225.300000001 3970655.54, -9441975.83 3970821.87, -9441863.060000001 3970930.48, -9441616.939999999 3971066.62, -9441486.25 3971149.06, -9441206.060000001 3971273.97, -9441027.390000001 3971426.02, -9440924.75 3971588.75, -9440887.35 3971754.42, -9440845.050000001 3972065.6, -9440825.789999999 3972335.77, -9440825.68 3972337.24, -9440814.99 3972397.24, -9440716.359999999 3972957.24, -9440609.27 3973218.07, -9440522.33 3973402.61, -9440447.970000001 3973521.41, -9440395.65 3973579.8, -9440394.42 3973581.14, -9440393.42 3973582.21, -9440367.6 3973610.94, -9440256.720000001 3973692.72, -9440163.1 3973761.68, -9440029.85 3973881.95, -9439793.189999999 3974219.91, -9439790.07 3974224.32, -9439787.51 3974227.93, -9439784.51 3974232.21, -9439593.369999999 3974505.37, -9439507.210000001 3974628.32, -9439343.9 3974741.78, -9438612.42 3975124.14, -9438317.539999999 3975385.96, -9438103.689999999 3975603.28, -9438032.890000001 3975694.84, -9437997.050000001 3975741.21, -9437951.07 3975801.09, -9437713.18 3976052.64, -9437421.529999999 3976316.62, -9437175.619999999 3976508.82, -9436973.58 3976628.19, -9436658.880000001 3976760.11, -9436463.51 3976859.03, -9435994.08 3977019.17, -9435784.800000001 3977116.88, -9435736.15 3977169.95, -9435707.65 3977201.09, -9435502.27 3977501.73, -9435363.01 3977740.61, -9435267.27 3978025.35, -9435129.9 3978204.88, -9434883.890000001 3978573.86, -9434887.34 3978573.86, -9434653.57 3978948.19, -9434631.300000001 3979255.69, -9434319.609999999 3979402.75, -9434197.16 3979469.6, -9433896.59 3979175.47, -9433550.279999999 3978573.86, -9433532.470000001 3978532.55, -9433501.859999999 3978478.8, -9433411.24 3978393.78, -9433173.57 3978338.3, -9432959.279999999 3978373.46, -9432807.33 3978445.25, -9432736.310000001 3978507.41, -9432665.960000001 3978487.63, -9432221.68 3978479.87, -9432112.92 3978498.59, -9432076.74 3978514.37, -9432041.460000001 3978575.59, -9431987.91 3978642.71, -9431944.720000001 3978790.03, -9431768.279999999 3978897.52, -9431470.5 3978738.03, -9431380.66 3978578.94, -9431336.58 3978046.6, -9431321.220000001 3977952.36, -9431232.720000001 3977821.75, -9431128.970000001 3977746.09, -9431013.199999999 3977643.16, -9430979.689999999 3977594.63, -9430894.199999999 3977427.4, -9430814.83 3977315.12, -9430652.630000001 3977155.38, -9430497.119999999 3977002.06, -9430454.82 3976957.94, -9430381.35 3976870.93, -9430359.199999999 3976844.59, -9430003.310000001 3976859.96, -9429882.859999999 3976833.36, -9429825.529999999 3976849.27, -9429651.09 3976973.58, -9429533.539999999 3977029.73, -9429316.470000001 3977095.89, -9429225.960000001 3977102.84, -9429171.75 3977084.93, -9429114.869999999 3977015.29, -9429116.65 3976833.23, -9429069.23 3976717.88, -9429054.98 3976702.91, -9428976.27 3976620.03, -9428939.76 3976582.74, -9428839.91 3976545.71, -9428691.300000001 3976470.46, -9428604.24 3976373.56, -9428494.93 3976251.79, -9428432.140000001 3976070.14, -9428367.130000001 3975960.81, -9428362.57 3975956, -9428285.65 3975875, -9428252.92 3975841.99, -9428217.960000001 3975806.57, -9428145.609999999 3975741.61, -9428112.1 3975711.68, -9428013.25 3975648.86, -9427886.23 3975606.62, -9427868.98 3975605.02, -9427725.49 3975601.54, -9427348.560000001 3975495.02, -9427235.35 3975447.71, -9427065.140000001 3975376.87, -9426917.310000001 3975336.24, -9426875.23 3975363.38, -9426857.42 3975402.94, -9426856.970000001 3975507.85, -9426856.42 3975612.77, -9426837.939999999 3975638.03, -9426808.99 3975687.22, -9426696.119999999 3975708.2, -9426549.949999999 3975791.74, -9426498.08 3975805.23, -9426461.01 3975777.03, -9426421.6 3975698.44, -9426338.109999999 3975505.85, -9426273.210000001 3975432.47, -9426174.359999999 3975390.11, -9425920.220000001 3975335.71, -9425496.43 3975143.92, -9425380.210000001 3975075.9, -9425240.17 3974952.14, -9425135.42 3974811.28, -9425009.51 3974677.23, -9424773.18 3974486.12, -9424704.939999999 3974396.72, -9424639.49 3974303.84, -9424603.98 3974272.57, -9424540.189999999 3974258.27, -9424449.359999999 3974325.09, -9424355.619999999 3974463.54, -9424313.1 3974560.83, -9424252.65 3974675.49, -9424198.890000001 3974739.24, -9424057.4 3974770.78, -9424046.6 3974770.51, -9423981.15 3974751.67, -9423907.9 3974702.89, -9423870.609999999 3974694.87, -9423801.029999999 3974708.1, -9423729.119999999 3974729.75, -9423692.380000001 3974722.8, -9423649.640000001 3974729.49, -9423633.050000001 3974708.1, -9423633.27 3974694.74, -9423622.92 3974607.87, -9423619.58 3974590.36, -9423592.640000001 3974450.17, -9423587.630000001 3974407.54, -9423587.960000001 3974357.96, -9423599.1 3974263.48, -9423603.66 3974200.27, -9423605 3974181.43, -9423604.77 3974153.63, -9423603.880000001 3974146.55, -9423601.43 3974125.97, -9423586.960000001 3974072.38, -9423579.279999999 3974051.53, -9423574.5 3974038.43, -9423570.039999999 3974026.14, -9423563.25 3974011.71, -9423555.9 3973995.94, -9423518.390000001 3973922.57, -9423509.48 3973905.2, -9423475.98 3973839.72, -9423459.390000001 3973799.76, -9423447.369999999 3973761.68, -9423438.130000001 3973719.45, -9423413.75 3973576.46, -9423378.91 3973371.88, -9423377.24 3973280.21, -9423376.9 3973251.61, -9423376.24 3973184.93, -9423374.23 3973161.28, -9423358.539999999 3973086.32, -9423356.869999999 3973081.37, -9423350.630000001 3973062.67, -9423330.15 3973024.85, -9423317.119999999 3973000.93, -9423313.23 3972993.58, -9423313.67 3972991.04, -9423266.810000001 3972921.96, -9423230.300000001 3972867.98, -9423211.82 3972832.17, -9423197.34 3972794.75, -9423187.1 3972757.2, -9423115.75 3972425.96, -9423093.15 3972320.67, -9423083.689999999 3972256.14, -9423084.02 3972213.65, -9423091.48 3972156.19, -9423185.210000001 3971689.22, -9423214.93 3971532.37, -9423142.689999999 3971495.09, -9423101.939999999 3971469.71, -9423076.789999999 3971451, -9422953.779999999 3971352.27, -9422919.380000001 3971320.33, -9422888.880000001 3971288.14, -9422796.15 3971176.98, -9422790.359999999 3971170.7, -9422766.43 3971144.25, -9422721.119999999 3971087.33, -9422678.26 3971025.61, -9422639.41 3970960.94, -9422390.609999999 3970493.75, -9422185.449999999 3970111.95, -9422084.710000001 3969917.57, -9422062.220000001 3969876.16, -9422015.689999999 3969790.27, -9421942.550000001 3969655.74, -9421895.57 3969593.09, -9421877.76 3969571.59, -9421814.310000001 3969502.39, -9421790.380000001 3969477.81, -9421787.93 3969475.27, -9421774.57 3969461.51, -9421714.119999999 3969399.26, -9421695.640000001 3969380.16, -9421688.85 3969373.08, -9421671.27 3969352.91, -9421655.24 3969331.54, -9421641.210000001 3969308.83, -9421624.289999999 3969277.57, -9421606.369999999 3969238.43, -9421598.91 3969216.39, -9421589.67 3969174.72, -9421566.85 3969039.67, -9421537.130000001 3968847.98, -9421506.4 3968650.69, -9421501.73 3968627.72, -9421484.140000001 3968535.96, -9421462.210000001 3968451, -9421456.199999999 3968430.57, -9421430.48 3968342.01, -9421402.76 3968234.35, -9421385.17 3968101.45, -9421383.84 3968065.26, -9421383.17 3968046.56, -9421382.84 3968037.48, -9421381.5 3967999.54, -9421379.27 3967837.8, -9421378.720000001 3967796.12, -9421374.380000001 3967477.31, -9421374.15 3967460.62, -9421372.26 3967424.56, -9421371.48 3967409.2, -9421369.26 3967363.79, -9421356.57 3967112.17, -9421345.66 3966861.62, -9420936.779999999 3966890.33, -9420864.76 3966895.54, -9420824.460000001 3966898.34, -9420710.58 3966905.82, -9420528.460000001 3966917.84, -9420520 3966888.33, -9420518.220000001 3966883.79, -9420513.99 3966872.97, -9420505.640000001 3966857.74, -9420496.18 3966842.65, -9420472.58 3966812.47, -9420462.560000001 3966803.39, -9420423.369999999 3966777.61, -9420400.779999999 3966765.06, -9419883.140000001 3966479.53, -9419846.52 3966454.96, -9419821.92 3966433.99, -9419802.43 3966413.02, -9419762.92 3966363.34, -9419664.84 3966204.42, -9419650.039999999 3966180.39, -9419633.560000001 3966153.68, -9419598.939999999 3966100.79, -9419568.109999999 3966057.26, -9419481.279999999 3965935.07, -9419429.4 3965862.02, -9419406.58 3965829.84, -9419396.119999999 3965815.41, -9419387.439999999 3965803.39, -9419340.9 3965738.76, -9419299.49 3965681.34, -9419283.02 3965655.7, -9419269.1 3965629.39, -9419257.859999999 3965603.09, -9419248.17 3965574.91, -9419241.609999999 3965549.8, -9419236.15 3965520.43, -9419230.699999999 3965452.86, -9419231.48 3965444.44, -9419229.92 3965419.61, -9419228.140000001 3965411.86, -9419223.460000001 3965337.62, -9419214.109999999 3965193.4, -9419209.32 3965159.48, -9419202.42 3965126.9, -9419189.949999999 3965085.64, -9419174.15 3965046.65, -9419006.17 3964697.87, -9418999.93 3964685.05, -9418983.01 3964640.18, -9418967.98 3964586.1, -9418223.48 3964599.32, -9418048.710000001 3964602.39, -9417992.82 3964591.85, -9417968.220000001 3964583.97, -9417944.4 3964574.22, -9417921.470000001 3964562.2, -9417899.76 3964548.45, -9417879.279999999 3964532.83, -9417859.35 3964514.4, -9417740.800000001 3964388.09, -9417705.060000001 3964355.11, -9417679.68 3964336.68, -9417655.189999999 3964322.39, -9417616.9 3964304.77, -9417590.289999999 3964295.42, -9417558.68 3964287.81, -9417511.810000001 3964281, -9417391.029999999 3964267.91, -9417336.6 3964264.84, -9417295.74 3964265.11, -9417257.560000001 3964267.38, -9417171.84 3964279.8, -9417087.460000001 3964291.95, -9417090.470000001 3964289.01, -9417134.66 3964242.28, -9417142.23 3964226.52, -9417172.4 3964186.6, -9417175.85 3964174.98, -9417184.310000001 3964152.55, -9417189.43 3964141.6, -9417201.01 3964120.64, -9417209.02 3964108.22, -9417253.439999999 3964035.99, -9417260.449999999 3964026.24, -9417273.699999999 3964006.21, -9417285.83 3963985.38, -9417296.630000001 3963964.02, -9417306.210000001 3963941.99, -9417316.890000001 3963912.08, -9417340.6 3963858.54, -9417348.51 3963835.84, -9417359.08 3963801.26, -9417368.66 3963764.41, -9417372.33 3963752.8, -9417376.779999999 3963741.71, -9417382.130000001 3963730.9, -9417388.140000001 3963720.48, -9417394.93 3963710.6, -9417402.5 3963701.26, -9417410.619999999 3963692.45, -9417419.42 3963684.3, -9417448.470000001 3963662.94, -9417478.859999999 3963643.71, -9417489.550000001 3963638.51, -9417500.789999999 3963634.37, -9417512.59 3963632.1, -9417523.720000001 3963627.96, -9417533.74 3963621.28, -9417542.199999999 3963612.6, -9417554.23 3963591.91, -9417580.390000001 3963551.72, -9417585.51 3963540.77, -9417593.300000001 3963531.83, -9417603.32 3963525.29, -9417614.779999999 3963521.68, -9417627.140000001 3963521.28, -9417638.720000001 3963518.74, -9417650.07 3963514.6, -9417660.76 3963509.26, -9417670.779999999 3963502.72, -9417679.460000001 3963494.44, -9417689.92 3963488.57, -9417701.5 3963485.9, -9417713.41 3963484.83, -9417725.439999999 3963485.63, -9417737.119999999 3963488.04, -9417748.369999999 3963492.31, -9417758.83 3963498.05, -9417767.4 3963506.46, -9417777.529999999 3963512.87, -9417788.66 3963517.01, -9417800.58 3963518.74, -9417824.4 3963516.74, -9417907.550000001 3963505.53, -9417919.460000001 3963505.13, -9417931.49 3963505.39, -9417943.4 3963506.59, -9417955.199999999 3963508.86, -9418000.17 3963519.41, -9418037.02 3963530.36, -9418047.369999999 3963529.83, -9418059.390000001 3963529.96, -9418071.300000001 3963528.89, -9418082.99 3963526.22, -9418094.35 3963522.62, -9418105.15 3963517.41, -9418115.279999999 3963511, -9418124.52 3963503.26, -9418133.310000001 3963494.98, -9418141.439999999 3963486.3, -9418148.890000001 3963476.95, -9418155.68 3963467.07, -9418167.82 3963446.11, -9418178.73 3963424.75, -9418183.51 3963413.8, -9418189.08 3963403.12, -9418195.65 3963393.11, -9418204.220000001 3963384.56, -9418212.01 3963378.82, -9418221.029999999 3963375.48, -9418237.060000001 3963365.74, -9418260.1 3963338.23, -9418329.34 3963225.55, -9418344.039999999 3963206.46, -9418352.050000001 3963197.38, -9418360.51 3963189.1, -9418368.42 3963180.02, -9418375.65 3963170.41, -9418382.33 3963160.4, -9418388.23 3963149.98, -9418397.359999999 3963130.49, -9418398.359999999 3963128.35, -9418399.140000001 3963126.75, -9418400.92 3963123.55, -9418403.82 3963118.21, -9418405.369999999 3963115.4, -9418406.27 3963113.8, -9418409.939999999 3963107.13, -9418422.74 3963086.57, -9418427.859999999 3963075.89, -9418431.42 3963064.4, -9418433.43 3963052.39, -9418433.76 3963040.37, -9418432.43 3963028.62, -9418431.76 3963016.61, -9418432.310000001 3962992.44, -9418433.43 3962980.56, -9418437.77 3962956.8, -9418438.550000001 3962953.86, -9418439.33 3962951.06, -9418444.34 3962933.7, -9418448.460000001 3962922.35, -9418453.24 3962911.4, -9418458.810000001 3962900.59, -9418465.15 3962890.44, -9418472.279999999 3962880.7, -9418491.539999999 3962858.67, -9418496.880000001 3962850.79, -9418498.99 3962846.79, -9418502.449999999 3962840.11, -9418506.560000001 3962828.9, -9418509.35 3962817.15, -9418510.68 3962805.13, -9418510.01 3962793.12, -9418507.23 3962781.5, -9418501.67 3962770.82, -9418496.99 3962759.87, -9418492.98 3962748.39, -9418489.640000001 3962736.78, -9418487.189999999 3962725.16, -9418485.859999999 3962713.15, -9418485.41 3962701.13, -9418485.970000001 3962689.12, -9418487.640000001 3962677.23, -9418488.199999999 3962665.22, -9418487.75 3962653.2, -9418486.189999999 3962641.32, -9418477.18 3962606.34, -9418466.49 3962571.9, -9418462.039999999 3962560.55, -9418456.92 3962549.87, -9418450.57 3962539.46, -9418445.23 3962528.65, -9418441 3962517.56, -9418437.880000001 3962505.95, -9418435.880000001 3962494.07, -9418435.76 3962482.05, -9418437.550000001 3962470.04, -9418446.449999999 3962447.88, -9418456.800000001 3962426.12, -9418463.369999999 3962416.1, -9418471.279999999 3962406.89, -9418480.289999999 3962399.02, -9418491.09 3962393.81, -9418500.890000001 3962387, -9418509.68 3962378.72, -9418517.25 3962369.51, -9418523.369999999 3962359.23, -9418527.16 3962347.75, -9418531.609999999 3962336.67, -9418536.84 3962325.72, -9418542.74 3962315.18, -9418549.310000001 3962305.3, -9418556.550000001 3962295.69, -9418564.34 3962286.61, -9418590.050000001 3962261.38, -9418616.880000001 3962237.35, -9418626.34 3962230, -9418636.25 3962223.2, -9418646.6 3962217.19, -9418657.289999999 3962211.71, -9418662.52 3962209.45, -9418668.42 3962207.04, -9418674.99 3962202.5, -9418679.220000001 3962202.1, -9418690.91 3962195.43, -9419447.77 3962195.96, -9419448.439999999 3962204.77, -9419450.66 3962275.13, -9419451.33 3962295.02, -9419858.32 3962298.22, -9419940.029999999 3962299.02, -9419953.16 3962299.56, -9419958.949999999 3962409.16, -9419959.17 3962430.12, -9419960.619999999 3962543.2, -9419970.08 3963290.44, -9420404.23 3963316.34, -9420438.4 3963318.21, -9420716.26 3963333.83, -9421172.550000001 3963341.3, -9421207.51 3963341.71, -9421285.32 3963342.77, -9421369.369999999 3963344.24, -9421397.869999999 3963344.78, -9421419.91 3963345.44, -9421422.24 3963345.44, -9421424.689999999 3963345.44, -9421427.25 3963345.44, -9421429.810000001 3963345.44, -9421432.369999999 3963345.44, -9421434.93 3963345.44, -9421437.49 3963345.44, -9421466.439999999 3963345.84, -9421507.289999999 3963346.51, -9421573.859999999 3963347.58, -9421758.32 3963350.52, -9422073.91 3963355.46, -9422090.16 3963355.72, -9422099.85 3963355.86, -9422103.41 3963355.99, -9422174.65 3963357.19, -9422234.880000001 3963358.13, -9422237.439999999 3963358.13, -9422244.119999999 3963358.26, -9422267.050000001 3963358.66, -9422400.07 3963360.93, -9423164.84 3963373.08, -9423646.85 3963380.82, -9423671.789999999 3963381.22, -9423735.800000001 3963382.16, -9423746.710000001 3963382.29, -9423902.33 3963384.83, -9423990.16 3963386.16, -9424132.32 3963388.7, -9424142.890000001 3963388.84, -9424268.57 3963393.64, -9424435.77 3963400.18, -9424680.34 3963409.13, -9424688.359999999 3963409.4, -9424890.4 3963415, -9424938.939999999 3963416.47, -9424948.85 3963416.74, -9425159.460000001 3963423.55, -9425170.48 3963423.95, -9425171.93 3963423.95, -9425221.130000001 3963425.42, -9425235.050000001 3963425.82, -9425245.18 3963425.95, -9425249.74 3963426.09, -9425432.970000001 3963429.96, -9425432.75 3963402.19, -9425433.529999999 3963343.57, -9425445.109999999 3963344.51, -9425471.939999999 3963346.65, -9425480.51 3963347.18, -9425484.07 3963347.31, -9425502.1 3963348.51, -9425502.439999999 3963343.44, -9425503.33 3963330.36, -9425507.449999999 3963268.01, -9425507.449999999 3963196.98, -9425530.16 3963197.38, -9425547.74 3963197.78, -9425670.529999999 3963188.57, -9425678.880000001 3963341.71, -9425965.42 3963332.63, -9426149.43 3963326.62, -9426341.789999999 3963320.61, -9426470.810000001 3963316.47, -9426536.26 3963314.47, -9426537.710000001 3963391.51, -9426664.949999999 3963390.57, -9427969.720000001 3963382.96, -9428194.92 3963381.49, -9428669.369999999 3963378.55, -9428742.5 3963378.02, -9429516.619999999 3963373.61, -9429965.68 3963371.08, -9429969.689999999 3963324.35, -9430866.140000001 3963316.74, -9431098.91 3963314.74, -9431813.699999999 3963308.86, -9431996.93 3963302.45, -9432069.289999999 3963301.79, -9432074.18 3963301.79, -9432160.23 3963300.72, -9432850.75 3963293.37, -9432852.640000001 3963293.37, -9433044 3963291.37, -9433718.710000001 3963284.43, -9433833.369999999 3963283.09, -9433835.26 3963283.09, -9434095.75 3963280.42, -9434319.5 3963301.38, -9434394.189999999 3963302.05, -9435194.130000001 3963309.4, -9435316.359999999 3963310.73, -9435898.01 3963315.27, -9435908.810000001 3963315.4, -9436526.41 3963320.88, -9436989.720000001 3963324.88, -9436995.279999999 3963324.88, -9436996.84 3963324.88, -9437010.539999999 3963325.02, -9437037.92 3963325.28, -9437046.27 3963325.42, -9437059.52 3963325.55, -9437081.67 3963325.68, -9437981.689999999 3963333.83, -9439230.91 3963345.04, -9439340.34 3963345.98, -9439394.109999999 3963346.51, -9439398.23 3963346.51, -9439411.140000001 3963346.65, -9439417.039999999 3963346.78, -9439418.49 3963346.78, -9439420.16 3963346.78, -9439450.880000001 3963347.05, -9439825.140000001 3963350.38, -9439933.23 3963351.32, -9440381.18 3963355.32, -9441384.609999999 3963364.27, -9441390.85 3963364.27, -9443106.390000001 3963374.28, -9443132.880000001 3963374.55, -9443651.300000001 3963378.69, -9443665.210000001 3963378.82, -9443670.33 3963378.82, -9443672.560000001 3963378.82, -9443703.289999999 3963379.09, -9443765.85 3963379.62, -9443808.369999999 3963380.02, -9444013.640000001 3963381.76, -9444027.449999999 3963381.89, -9444028.67 3963381.89, -9444030.119999999 3963381.89, -9444031.68 3963381.89, -9444073.529999999 3963381.89, -9444085.109999999 3963381.89, -9444092.57 3963381.89, -9444099.029999999 3963381.76, -9444101.140000001 3963381.76, -9444127.300000001 3963381.76, -9444154.130000001 3963381.76, -9444171.27 3963381.76, -9444179.18 3963381.76, -9444508.460000001 3963381.36, -9444524.6 3963381.49, -9445277.68 3963387.5, -9445376.189999999 3963388.3, -9445468.48 3963389.1, -9445538.16 3963389.77, -9445524.810000001 3963415.14))",3
